year,month,lat,lng,probability
3,8,27,290,0.00306
3,8,27,291,0.00357
3,8,27,292,0.00154
3,8,27,293,0.00086
3,8,27,294,0.00480
3,8,27,295,0.00420
3,8,27,296,0.00188
3,8,27,297,0.00145
3,8,27,298,0.00179
3,8,27,299,0.00086
3,8,27,300,0.00080
3,8,27,301,0.00083
3,8,27,302,0.00317
3,8,27,303,0.00501
3,8,27,304,0.00308
3,8,27,305,0.00153
3,8,27,306,0.00071
3,8,27,307,0.00104
3,8,27,311,0.00091
3,8,27,312,0.00039
3,8,27,313,0.00046
3,8,27,314,0.00039
3,8,27,315,0.00045
3,8,27,318,0.00033
3,8,27,319,0.00027
3,8,27,320,0.00037
3,8,27,321,0.00030
3,8,27,322,0.00035
3,8,27,324,0.00026
3,8,27,326,0.00044
3,8,27,333,0.00045
3,8,27,337,0.00036
3,8,28,281,0.00033
3,8,28,282,0.00096
3,8,28,283,0.00067
3,8,28,284,0.00063
3,8,28,285,0.00129
3,8,28,286,0.00106
3,8,28,287,0.00143
3,8,28,288,0.00131
3,8,28,289,0.00126
3,8,28,290,0.00230
3,8,28,291,0.00307
3,8,28,292,0.00462
3,8,28,293,0.00093
3,8,28,294,0.00442
3,8,28,295,0.00479
3,8,28,296,0.00091
3,8,28,297,0.00108
3,8,28,298,0.00237
3,8,28,299,0.00244
3,8,28,300,0.00222
3,8,28,301,0.00241
3,8,28,302,0.00189
3,8,28,303,0.00153
3,8,28,304,0.00301
3,8,28,305,0.00075
3,8,28,306,0.00431
3,8,28,307,0.00118
3,8,28,308,0.00152
3,8,28,309,0.00267
3,8,28,310,0.00144
3,8,28,311,0.00064
3,8,28,312,0.00102
3,8,28,314,0.00044
3,8,28,315,0.00113
3,8,28,316,0.00050
3,8,28,317,0.00048
3,8,28,319,0.00066
3,8,28,320,0.00115
3,8,28,321,0.00061
3,8,28,322,0.00061
3,8,28,323,0.00029
3,8,28,325,0.00050
3,8,28,327,0.00032
3,8,28,329,0.00106
3,8,28,330,0.00115
3,8,28,333,0.00029
3,8,28,337,0.00032
3,8,28,338,0.00028
3,8,28,339,0.00049
3,8,28,340,0.00026
3,8,29,281,0.00198
3,8,29,282,0.00390
3,8,29,283,0.00113
3,8,29,284,0.00064
3,8,29,285,0.00048
3,8,29,286,0.00093
3,8,29,287,0.00138
3,8,29,288,0.00109
3,8,29,289,0.00156
3,8,29,290,0.00134
3,8,29,291,0.00387
3,8,29,292,0.00339
3,8,29,293,0.00220
3,8,29,294,0.00152
3,8,29,295,0.00112
3,8,29,296,0.00450
3,8,29,297,0.00244
3,8,29,298,0.00137
3,8,29,299,0.00073
3,8,29,300,0.00218
3,8,29,301,0.00600
3,8,29,302,0.00433
3,8,29,303,0.00371
3,8,29,304,0.00173
3,8,29,305,0.00376
3,8,29,306,0.00059
3,8,29,307,0.00101
3,8,29,308,0.00231
3,8,29,309,0.00228
3,8,29,310,0.00071
3,8,29,311,0.00076
3,8,29,312,0.00037
3,8,29,313,0.00040
3,8,29,314,0.00031
3,8,29,315,0.00058
3,8,29,316,0.00147
3,8,29,317,0.00090
3,8,29,318,0.00065
3,8,29,319,0.00113
3,8,29,320,0.00083
3,8,29,321,0.00157
3,8,29,322,0.00101
3,8,29,325,0.00028
3,8,29,326,0.00037
3,8,29,327,0.00037
3,8,29,328,0.00068
3,8,29,329,0.00084
3,8,29,330,0.00181
3,8,29,331,0.00034
3,8,29,332,0.00040
3,8,29,336,0.00086
3,8,29,339,0.00035
3,8,30,280,0.00038
3,8,30,281,0.00233
3,8,30,282,0.00208
3,8,30,283,0.00136
3,8,30,284,0.00105
3,8,30,285,0.00078
3,8,30,286,0.00086
3,8,30,287,0.00088
3,8,30,288,0.00140
3,8,30,289,0.00089
3,8,30,290,0.00171
3,8,30,291,0.00250
3,8,30,292,0.00207
3,8,30,293,0.00186
3,8,30,294,0.00170
3,8,30,295,0.00188
3,8,30,296,0.00117
3,8,30,297,0.00169
3,8,30,298,0.00238
3,8,30,299,0.00254
3,8,30,300,0.00264
3,8,30,301,0.00596
3,8,30,302,0.00210
3,8,30,303,0.00398
3,8,30,304,0.00278
3,8,30,305,0.00317
3,8,30,306,0.00070
3,8,30,307,0.00073
3,8,30,308,0.00079
3,8,30,309,0.00036
3,8,30,310,0.00026
3,8,30,313,0.00167
3,8,30,314,0.00087
3,8,30,315,0.00166
3,8,30,316,0.00066
3,8,30,317,0.00048
3,8,30,318,0.00057
3,8,30,319,0.00083
3,8,30,320,0.00059
3,8,30,321,0.00088
3,8,30,322,0.00173
3,8,30,323,0.00065
3,8,30,324,0.00035
3,8,30,325,0.00044
3,8,30,326,0.00141
3,8,30,327,0.00049
3,8,30,328,0.00055
3,8,30,329,0.00028
3,8,30,330,0.00087
3,8,30,333,0.00046
3,8,30,334,0.00110
3,8,30,335,0.00039
3,8,30,339,0.00030
3,8,30,340,0.00051
3,8,30,341,0.00065
3,8,30,342,0.00036
3,8,31,282,0.00080
3,8,31,283,0.00070
3,8,31,284,0.00055
3,8,31,285,0.00041
3,8,31,286,0.00061
3,8,31,287,0.00088
3,8,31,288,0.00095
3,8,31,289,0.00240
3,8,31,290,0.00164
3,8,31,291,0.00340
3,8,31,292,0.00133
3,8,31,293,0.00089
3,8,31,294,0.00083
3,8,31,295,0.00120
3,8,31,296,0.00127
3,8,31,297,0.00112
3,8,31,298,0.00323
3,8,31,299,0.00304
3,8,31,300,0.00347
3,8,31,301,0.00283
3,8,31,302,0.00209
3,8,31,303,0.00198
3,8,31,304,0.00206
3,8,31,305,0.00073
3,8,31,306,0.00055
3,8,31,307,0.00051
3,8,31,308,0.00050
3,8,31,309,0.00047
3,8,31,310,0.00080
3,8,31,311,0.00123
3,8,31,312,0.00033
3,8,31,314,0.00039
3,8,31,315,0.00038
3,8,31,317,0.00062
3,8,31,318,0.00068
3,8,31,319,0.00095
3,8,31,320,0.00044
3,8,31,321,0.00028
3,8,31,322,0.00081
3,8,31,323,0.00117
3,8,31,324,0.00026
3,8,31,325,0.00046
3,8,31,326,0.00075
3,8,31,327,0.00058
3,8,31,328,0.00050
3,8,31,329,0.00067
3,8,31,330,0.00063
3,8,31,331,0.00058
3,8,31,332,0.00034
3,8,31,333,0.00042
3,8,31,334,0.00039
3,8,31,338,0.00039
3,8,31,339,0.00036
3,8,31,340,0.00048
3,8,31,341,0.00033
3,8,31,342,0.00089
3,8,31,343,0.00061
3,8,31,344,0.00030
3,8,32,283,0.00039
3,8,32,284,0.00058
3,8,32,286,0.00047
3,8,32,287,0.00038
3,8,32,288,0.00064
3,8,32,289,0.00136
3,8,32,290,0.00157
3,8,32,291,0.00221
3,8,32,292,0.00063
3,8,32,293,0.00122
3,8,32,294,0.00130
3,8,32,295,0.00282
3,8,32,296,0.00107
3,8,32,297,0.00132
3,8,32,298,0.00300
3,8,32,299,0.00240
3,8,32,300,0.00194
3,8,32,301,0.00122
3,8,32,302,0.00255
3,8,32,303,0.00205
3,8,32,304,0.00125
3,8,32,305,0.00120
3,8,32,306,0.00056
3,8,32,307,0.00055
3,8,32,308,0.00054
3,8,32,309,0.00075
3,8,32,310,0.00139
3,8,32,311,0.00063
3,8,32,312,0.00081
3,8,32,313,0.00048
3,8,32,314,0.00109
3,8,32,315,0.00082
3,8,32,316,0.00109
3,8,32,317,0.00046
3,8,32,318,0.00138
3,8,32,319,0.00097
3,8,32,320,0.00136
3,8,32,321,0.00049
3,8,32,322,0.00055
3,8,32,323,0.00049
3,8,32,324,0.00094
3,8,32,325,0.00058
3,8,32,326,0.00105
3,8,32,327,0.00091
3,8,32,328,0.00102
3,8,32,329,0.00048
3,8,32,330,0.00116
3,8,32,331,0.00104
3,8,32,332,0.00121
3,8,32,333,0.00055
3,8,32,334,0.00086
3,8,32,335,0.00046
3,8,32,337,0.00028
3,8,32,339,0.00059
3,8,32,340,0.00044
3,8,32,341,0.00056
3,8,32,342,0.00034
3,8,32,344,0.00026
3,8,32,345,0.00035
3,8,33,284,0.00027
3,8,33,285,0.00035
3,8,33,286,0.00048
3,8,33,287,0.00065
3,8,33,288,0.00062
3,8,33,289,0.00151
3,8,33,290,0.00089
3,8,33,291,0.00230
3,8,33,292,0.00093
3,8,33,293,0.00069
3,8,33,294,0.00098
3,8,33,295,0.00154
3,8,33,296,0.00124
3,8,33,297,0.00221
3,8,33,298,0.00179
3,8,33,299,0.00085
3,8,33,300,0.00089
3,8,33,301,0.00169
3,8,33,302,0.00138
3,8,33,303,0.00079
3,8,33,304,0.00111
3,8,33,305,0.00075
3,8,33,306,0.00049
3,8,33,307,0.00061
3,8,33,308,0.00070
3,8,33,309,0.00140
3,8,33,310,0.00085
3,8,33,311,0.00080
3,8,33,312,0.00092
3,8,33,313,0.00058
3,8,33,314,0.00147
3,8,33,315,0.00041
3,8,33,316,0.00063
3,8,33,317,0.00056
3,8,33,318,0.00117
3,8,33,319,0.00087
3,8,33,320,0.00092
3,8,33,321,0.00085
3,8,33,322,0.00045
3,8,33,323,0.00083
3,8,33,324,0.00093
3,8,33,325,0.00082
3,8,33,326,0.00099
3,8,33,327,0.00115
3,8,33,328,0.00118
3,8,33,329,0.00084
3,8,33,330,0.00077
3,8,33,331,0.00114
3,8,33,332,0.00147
3,8,33,333,0.00095
3,8,33,334,0.00046
3,8,33,335,0.00072
3,8,33,336,0.00075
3,8,33,337,0.00064
3,8,33,338,0.00035
3,8,33,339,0.00069
3,8,33,342,0.00030
3,8,34,284,0.00026
3,8,34,285,0.00052
3,8,34,286,0.00078
3,8,34,287,0.00082
3,8,34,288,0.00096
3,8,34,289,0.00094
3,8,34,290,0.00109
3,8,34,291,0.00161
3,8,34,292,0.00151
3,8,34,293,0.00060
3,8,34,294,0.00101
3,8,34,295,0.00202
3,8,34,296,0.00056
3,8,34,297,0.00160
3,8,34,298,0.00096
3,8,34,299,0.00077
3,8,34,300,0.00119
3,8,34,301,0.00109
3,8,34,302,0.00123
3,8,34,303,0.00118
3,8,34,304,0.00068
3,8,34,305,0.00085
3,8,34,306,0.00113
3,8,34,307,0.00104
3,8,34,308,0.00109
3,8,34,309,0.00073
3,8,34,310,0.00057
3,8,34,311,0.00100
3,8,34,312,0.00103
3,8,34,313,0.00060
3,8,34,314,0.00052
3,8,34,315,0.00036
3,8,34,316,0.00048
3,8,34,317,0.00039
3,8,34,318,0.00040
3,8,34,319,0.00083
3,8,34,320,0.00080
3,8,34,321,0.00070
3,8,34,322,0.00061
3,8,34,323,0.00077
3,8,34,324,0.00050
3,8,34,325,0.00032
3,8,34,326,0.00122
3,8,34,327,0.00055
3,8,34,328,0.00109
3,8,34,329,0.00042
3,8,34,330,0.00114
3,8,34,331,0.00080
3,8,34,332,0.00142
3,8,34,333,0.00056
3,8,34,334,0.00054
3,8,34,335,0.00161
3,8,34,336,0.00095
3,8,34,337,0.00082
3,8,34,338,0.00034
3,8,34,339,0.00048
3,8,34,340,0.00075
3,8,34,341,0.00050
3,8,34,342,0.00061
3,8,34,344,0.00062
3,8,35,285,0.00035
3,8,35,286,0.00094
3,8,35,287,0.00078
3,8,35,288,0.00040
3,8,35,289,0.00045
3,8,35,290,0.00076
3,8,35,291,0.00101
3,8,35,292,0.00105
3,8,35,293,0.00152
3,8,35,294,0.00111
3,8,35,295,0.00143
3,8,35,296,0.00114
3,8,35,297,0.00191
3,8,35,298,0.00122
3,8,35,299,0.00086
3,8,35,300,0.00064
3,8,35,301,0.00103
3,8,35,302,0.00190
3,8,35,303,0.00120
3,8,35,304,0.00134
3,8,35,305,0.00163
3,8,35,306,0.00081
3,8,35,307,0.00074
3,8,35,308,0.00085
3,8,35,309,0.00043
3,8,35,310,0.00075
3,8,35,311,0.00075
3,8,35,312,0.00057
3,8,35,313,0.00061
3,8,35,314,0.00031
3,8,35,315,0.00078
3,8,35,318,0.00082
3,8,35,319,0.00044
3,8,35,320,0.00073
3,8,35,321,0.00045
3,8,35,322,0.00034
3,8,35,323,0.00075
3,8,35,324,0.00035
3,8,35,325,0.00040
3,8,35,327,0.00027
3,8,35,328,0.00082
3,8,35,329,0.00066
3,8,35,330,0.00208
3,8,35,331,0.00100
3,8,35,332,0.00088
3,8,35,333,0.00054
3,8,35,334,0.00047
3,8,35,335,0.00130
3,8,35,336,0.00054
3,8,35,337,0.00029
3,8,35,338,0.00066
3,8,35,339,0.00076
3,8,35,340,0.00056
3,8,35,341,0.00070
3,8,35,342,0.00051
3,8,35,343,0.00049
3,8,36,287,0.00051
3,8,36,288,0.00058
3,8,36,289,0.00042
3,8,36,290,0.00051
3,8,36,291,0.00101
3,8,36,292,0.00075
3,8,36,293,0.00127
3,8,36,294,0.00093
3,8,36,295,0.00074
3,8,36,296,0.00072
3,8,36,297,0.00110
3,8,36,298,0.00141
3,8,36,299,0.00119
3,8,36,300,0.00121
3,8,36,301,0.00167
3,8,36,302,0.00088
3,8,36,303,0.00091
3,8,36,304,0.00101
3,8,36,305,0.00091
3,8,36,306,0.00063
3,8,36,307,0.00070
3,8,36,308,0.00070
3,8,36,309,0.00053
3,8,36,310,0.00087
3,8,36,311,0.00039
3,8,36,312,0.00055
3,8,36,313,0.00034
3,8,36,315,0.00028
3,8,36,317,0.00032
3,8,36,318,0.00073
3,8,36,319,0.00051
3,8,36,320,0.00061
3,8,36,321,0.00040
3,8,36,322,0.00055
3,8,36,323,0.00051
3,8,36,324,0.00088
3,8,36,325,0.00191
3,8,36,326,0.00076
3,8,36,327,0.00166
3,8,36,328,0.00040
3,8,36,329,0.00078
3,8,36,330,0.00029
3,8,36,331,0.00132
3,8,36,332,0.00134
3,8,36,333,0.00067
3,8,36,334,0.00071
3,8,36,335,0.00057
3,8,36,336,0.00063
3,8,36,337,0.00070
3,8,36,338,0.00041
3,8,36,339,0.00042
3,8,36,340,0.00037
3,8,36,341,0.00046
3,8,36,342,0.00041
3,8,36,344,0.00054
3,8,37,289,0.00038
3,8,37,290,0.00037
3,8,37,291,0.00037
3,8,37,292,0.00048
3,8,37,293,0.00082
3,8,37,294,0.00095
3,8,37,295,0.00068
3,8,37,296,0.00086
3,8,37,297,0.00113
3,8,37,298,0.00068
3,8,37,299,0.00078
3,8,37,300,0.00104
3,8,37,301,0.00121
3,8,37,302,0.00164
3,8,37,303,0.00176
3,8,37,304,0.00087
3,8,37,305,0.00057
3,8,37,306,0.00064
3,8,37,307,0.00095
3,8,37,308,0.00052
3,8,37,310,0.00065
3,8,37,311,0.00037
3,8,37,312,0.00030
3,8,37,313,0.00053
3,8,37,315,0.00030
3,8,37,316,0.00039
3,8,37,317,0.00038
3,8,37,318,0.00048
3,8,37,319,0.00057
3,8,37,320,0.00081
3,8,37,321,0.00058
3,8,37,322,0.00080
3,8,37,323,0.00038
3,8,37,324,0.00128
3,8,37,325,0.00206
3,8,37,326,0.00050
3,8,37,327,0.00102
3,8,37,328,0.00033
3,8,37,329,0.00047
3,8,37,330,0.00028
3,8,37,331,0.00042
3,8,37,332,0.00038
3,8,37,335,0.00038
3,8,37,336,0.00050
3,8,37,338,0.00032
3,8,37,339,0.00061
3,8,37,340,0.00037
3,8,37,342,0.00029
3,8,37,343,0.00032
3,8,38,295,0.00031
3,8,38,296,0.00041
3,8,38,297,0.00046
3,8,38,298,0.00049
3,8,38,299,0.00065
3,8,38,300,0.00092
3,8,38,301,0.00078
3,8,38,302,0.00071
3,8,38,303,0.00061
3,8,38,304,0.00053
3,8,38,305,0.00073
3,8,38,306,0.00077
3,8,38,307,0.00106
3,8,38,308,0.00031
3,8,38,309,0.00031
3,8,38,311,0.00049
3,8,38,312,0.00048
3,8,38,313,0.00048
3,8,38,314,0.00068
3,8,38,315,0.00044
3,8,38,316,0.00067
3,8,38,317,0.00050
3,8,38,318,0.00062
3,8,38,319,0.00034
3,8,38,320,0.00051
3,8,38,321,0.00036
3,8,38,322,0.00048
3,8,38,323,0.00035
3,8,38,325,0.00040
3,8,38,326,0.00057
3,8,38,328,0.00045
3,8,38,329,0.00047
3,8,38,330,0.00036
3,8,38,331,0.00029
3,8,38,332,0.00050
3,8,38,334,0.00036
3,8,38,335,0.00062
3,8,38,336,0.00030
3,8,38,337,0.00050
3,8,38,338,0.00096
3,8,38,339,0.00047
3,8,38,342,0.00028
3,8,39,292,0.00045
3,8,39,293,0.00036
3,8,39,295,0.00036
3,8,39,297,0.00093
3,8,39,298,0.00147
3,8,39,299,0.00100
3,8,39,300,0.00045
3,8,39,301,0.00041
3,8,39,302,0.00059
3,8,39,303,0.00054
3,8,39,304,0.00047
3,8,39,305,0.00050
3,8,39,306,0.00048
3,8,39,307,0.00038
3,8,39,308,0.00063
3,8,39,309,0.00065
3,8,39,310,0.00041
3,8,39,311,0.00043
3,8,39,312,0.00028
3,8,39,314,0.00031
3,8,39,315,0.00047
3,8,39,316,0.00056
3,8,39,317,0.00042
3,8,39,318,0.00051
3,8,39,319,0.00055
3,8,39,320,0.00057
3,8,39,321,0.00041
3,8,39,322,0.00039
3,8,39,323,0.00039
3,8,39,324,0.00042
3,8,39,325,0.00038
3,8,39,326,0.00027
3,8,39,327,0.00029
3,8,39,328,0.00030
3,8,39,329,0.00040
3,8,39,330,0.00051
3,8,39,331,0.00035
3,8,39,333,0.00040
3,8,39,334,0.00062
3,8,39,335,0.00093
3,8,39,336,0.00045
3,8,39,337,0.00046
3,8,39,338,0.00034
3,8,39,339,0.00039
3,8,39,340,0.00036
3,8,39,341,0.00037
3,8,39,342,0.00032
3,8,39,343,0.00031
3,8,40,296,0.00033
3,8,40,297,0.00086
3,8,40,298,0.00095
3,8,40,300,0.00037
3,8,40,301,0.00028
3,8,40,302,0.00046
3,8,40,303,0.00059
3,8,40,304,0.00073
3,8,40,305,0.00043
3,8,40,306,0.00030
3,8,40,307,0.00037
3,8,40,308,0.00051
3,8,40,309,0.00043
3,8,40,311,0.00053
3,8,40,312,0.00026
3,8,40,313,0.00047
3,8,40,315,0.00062
3,8,40,316,0.00040
3,8,40,317,0.00036
3,8,40,318,0.00076
3,8,40,319,0.00039
3,8,40,320,0.00030
3,8,40,321,0.00042
3,8,40,322,0.00052
3,8,40,323,0.00025
3,8,40,324,0.00076
3,8,40,330,0.00041
3,8,40,331,0.00055
3,8,40,332,0.00027
3,8,40,333,0.00054
3,8,40,334,0.00067
3,8,40,335,0.00075
3,8,40,336,0.00085
3,8,40,337,0.00081
3,8,40,338,0.00035
3,8,40,339,0.00042
3,8,40,340,0.00118
3,8,40,341,0.00056
3,8,40,342,0.00036
3,8,40,344,0.00028
3,8,40,345,0.00056
3,8,40,346,0.00057
3,8,41,300,0.00028
3,8,41,302,0.00056
3,8,41,303,0.00042
3,8,41,304,0.00060
3,8,41,305,0.00056
3,8,41,306,0.00036
3,8,41,313,0.00038
3,8,41,314,0.00090
3,8,41,315,0.00058
3,8,41,316,0.00030
3,8,41,317,0.00029
3,8,41,318,0.00041
3,8,41,319,0.00057
3,8,41,320,0.00037
3,8,41,321,0.00036
3,8,41,322,0.00035
3,8,41,325,0.00027
3,8,41,330,0.00027
3,8,41,331,0.00030
3,8,41,336,0.00038
3,8,41,337,0.00037
3,8,41,338,0.00040
3,8,41,339,0.00076
3,8,41,340,0.00045
3,8,41,341,0.00029
3,8,41,342,0.00036
3,8,41,345,0.00029
3,8,42,298,0.00029
3,8,42,304,0.00029
3,8,42,313,0.00026
3,8,42,314,0.00036
3,8,42,315,0.00039
3,8,42,316,0.00051
3,8,42,317,0.00052
3,8,42,318,0.00060
3,8,42,319,0.00041
3,8,42,320,0.00030
3,8,42,321,0.00032
3,8,42,325,0.00051
3,8,42,340,0.00036
3,8,42,341,0.00042
3,8,42,342,0.00071
3,8,43,314,0.00033
3,8,43,315,0.00036
3,8,43,316,0.00026
3,8,43,317,0.00026
3,8,43,318,0.00041
3,8,43,319,0.00039
3,8,43,320,0.00031
3,8,43,321,0.00034
3,8,43,324,0.00028
3,8,43,325,0.00044
3,8,43,326,0.00032
3,8,43,332,0.00029
3,8,43,335,0.00029
3,8,43,337,0.00026
3,8,43,338,0.00039
3,8,43,340,0.00062
3,8,43,341,0.00039
3,8,43,342,0.00043
3,8,43,343,0.00041
3,8,43,352,0.00052
3,8,44,320,0.00030
3,8,44,321,0.00026
3,8,44,334,0.00052
3,8,44,336,0.00040
3,8,44,338,0.00026
3,8,44,339,0.00044
3,8,44,340,0.00026
3,8,44,341,0.00037
3,8,44,342,0.00025
3,8,44,343,0.00026
3,8,44,344,0.00031
3,8,44,349,0.00027
3,8,44,352,0.00044
3,8,44,354,0.00049
3,8,44,355,0.00035
3,8,45,316,0.00026
3,8,45,333,0.00028
3,8,45,334,0.00038
3,8,45,335,0.00043
3,8,45,336,0.00045
3,8,45,337,0.00049
3,8,45,338,0.00034
3,8,45,339,0.00048
3,8,45,342,0.00081
3,8,45,346,0.00033
3,8,45,347,0.00046
3,8,45,352,0.00031
3,8,45,353,0.00088
3,8,45,354,0.00060
3,8,45,355,0.00032
3,8,46,322,0.00027
3,8,46,329,0.00032
3,8,46,335,0.00041
3,8,46,340,0.00028
3,8,46,341,0.00027
3,8,46,346,0.00031
3,8,46,353,0.00030
3,8,46,354,0.00028
3,8,46,355,0.00055
3,8,46,356,0.00038
3,8,48,324,0.00026
3,8,48,343,0.00026
3,8,48,350,0.00039
3,8,49,351,0.00039
3,8,49,352,0.00057
3,8,50,344,0.00026
3,8,50,351,0.00027
3,8,50,352,0.00026
3,8,53,349,0.00028
3,8,55,353,0.00036
3,8,57,351,0.00043
3,8,59,1,0.00032
3,8,59,356,0.00030
3,8,59,357,0.00031
3,10,19,280,0.00026
3,10,19,281,0.00027
3,10,19,282,0.00027
3,10,19,284,0.00028
3,10,19,294,0.00040
3,10,20,293,0.00059
3,10,20,295,0.00055
3,10,20,296,0.00101
3,10,20,300,0.00053
3,10,21,288,0.00110
3,10,21,289,0.00073
3,10,21,290,0.00050
3,10,21,291,0.00050
3,10,21,292,0.00044
3,10,21,293,0.00079
3,10,21,295,0.00031
3,10,21,296,0.00049
3,10,21,297,0.00038
3,10,21,298,0.00049
3,10,21,300,0.00036
3,10,22,286,0.00082
3,10,22,287,0.00115
3,10,22,288,0.00162
3,10,22,289,0.00095
3,10,22,290,0.00172
3,10,22,291,0.00141
3,10,22,292,0.00030
3,10,22,293,0.00053
3,10,22,294,0.00083
3,10,22,295,0.00139
3,10,22,296,0.00042
3,10,22,297,0.00114
3,10,22,298,0.00187
3,10,22,303,0.00030
3,10,22,304,0.00031
3,10,23,282,0.00030
3,10,23,283,0.00252
3,10,23,284,0.00025
3,10,23,285,0.00049
3,10,23,286,0.00086
3,10,23,287,0.00165
3,10,23,288,0.00225
3,10,23,289,0.00207
3,10,23,290,0.00185
3,10,23,291,0.00213
3,10,23,292,0.00150
3,10,23,293,0.00320
3,10,23,294,0.00206
3,10,23,295,0.00105
3,10,23,296,0.00071
3,10,23,297,0.00161
3,10,23,299,0.00041
3,10,23,300,0.00049
3,10,23,301,0.00043
3,10,23,302,0.00040
3,10,23,303,0.00047
3,10,23,304,0.00030
3,10,23,309,0.00027
3,10,23,310,0.00031
3,10,24,283,0.00233
3,10,24,284,0.00030
3,10,24,285,0.00114
3,10,24,286,0.00148
3,10,24,287,0.00046
3,10,24,288,0.00066
3,10,24,289,0.00088
3,10,24,290,0.00234
3,10,24,291,0.00504
3,10,24,292,0.00268
3,10,24,293,0.00135
3,10,24,294,0.00413
3,10,24,295,0.00159
3,10,24,296,0.00137
3,10,24,297,0.00103
3,10,24,298,0.00100
3,10,24,299,0.00127
3,10,24,300,0.00120
3,10,24,301,0.00093
3,10,24,302,0.00202
3,10,24,303,0.00160
3,10,24,304,0.00061
3,10,24,308,0.00032
3,10,24,309,0.00027
3,10,24,321,0.00032
3,10,24,330,0.00030
3,10,25,282,0.00068
3,10,25,283,0.00036
3,10,25,284,0.00247
3,10,25,285,0.00128
3,10,25,286,0.00077
3,10,25,287,0.00062
3,10,25,288,0.00086
3,10,25,289,0.00067
3,10,25,290,0.00576
3,10,25,291,0.00293
3,10,25,292,0.00249
3,10,25,293,0.00280
3,10,25,294,0.00263
3,10,25,295,0.00177
3,10,25,296,0.00103
3,10,25,297,0.00136
3,10,25,298,0.00158
3,10,25,299,0.00122
3,10,25,300,0.00110
3,10,25,301,0.00080
3,10,25,302,0.00118
3,10,25,303,0.00100
3,10,25,304,0.00117
3,10,25,306,0.00061
3,10,25,307,0.00039
3,10,25,308,0.00028
3,10,25,309,0.00029
3,10,25,310,0.00055
3,10,25,315,0.00026
3,10,25,321,0.00027
3,10,25,322,0.00037
3,10,25,323,0.00037
3,10,25,325,0.00031
3,10,26,281,0.00087
3,10,26,283,0.00163
3,10,26,284,0.00127
3,10,26,285,0.00066
3,10,26,286,0.00091
3,10,26,287,0.00289
3,10,26,288,0.00334
3,10,26,289,0.00273
3,10,26,290,0.00196
3,10,26,291,0.00228
3,10,26,292,0.00199
3,10,26,293,0.00365
3,10,26,294,0.00267
3,10,26,295,0.00167
3,10,26,296,0.00127
3,10,26,297,0.00146
3,10,26,298,0.00224
3,10,26,299,0.00299
3,10,26,300,0.00370
3,10,26,301,0.00229
3,10,26,302,0.00194
3,10,26,303,0.00184
3,10,26,304,0.00106
3,10,26,305,0.00045
3,10,26,306,0.00034
3,10,26,307,0.00072
3,10,26,308,0.00078
3,10,26,309,0.00043
3,10,26,311,0.00045
3,10,26,312,0.00036
3,10,26,315,0.00027
3,10,26,317,0.00060
3,10,26,318,0.00058
3,10,26,319,0.00064
3,10,26,321,0.00027
3,10,26,322,0.00055
3,10,26,323,0.00028
3,10,26,337,0.00029
3,10,27,281,0.00074
3,10,27,282,0.00133
3,10,27,283,0.00146
3,10,27,284,0.00114
3,10,27,285,0.00147
3,10,27,286,0.00168
3,10,27,287,0.00101
3,10,27,288,0.00289
3,10,27,289,0.00249
3,10,27,290,0.00248
3,10,27,291,0.00232
3,10,27,292,0.00212
3,10,27,293,0.00143
3,10,27,294,0.00804
3,10,27,295,0.00330
3,10,27,296,0.00072
3,10,27,297,0.00085
3,10,27,298,0.00079
3,10,27,299,0.00093
3,10,27,300,0.00230
3,10,27,301,0.00123
3,10,27,302,0.00316
3,10,27,303,0.00414
3,10,27,304,0.00086
3,10,27,305,0.00094
3,10,27,306,0.00069
3,10,27,307,0.00253
3,10,27,308,0.00091
3,10,27,309,0.00087
3,10,27,312,0.00026
3,10,27,313,0.00067
3,10,27,314,0.00025
3,10,27,318,0.00038
3,10,27,321,0.00030
3,10,27,322,0.00055
3,10,27,328,0.00026
3,10,27,329,0.00026
3,10,27,331,0.00030
3,10,27,332,0.00039
3,10,27,336,0.00067
3,10,27,337,0.00037
3,10,28,280,0.00053
3,10,28,281,0.00057
3,10,28,282,0.00055
3,10,28,283,0.00127
3,10,28,284,0.00197
3,10,28,285,0.00182
3,10,28,286,0.00184
3,10,28,287,0.00165
3,10,28,288,0.00123
3,10,28,289,0.00103
3,10,28,290,0.00128
3,10,28,291,0.00153
3,10,28,292,0.00259
3,10,28,293,0.00228
3,10,28,294,0.00314
3,10,28,295,0.00103
3,10,28,296,0.00127
3,10,28,297,0.00167
3,10,28,298,0.00151
3,10,28,299,0.00224
3,10,28,300,0.00177
3,10,28,301,0.00193
3,10,28,302,0.00516
3,10,28,303,0.00235
3,10,28,304,0.00125
3,10,28,305,0.00263
3,10,28,306,0.00160
3,10,28,307,0.00088
3,10,28,308,0.00102
3,10,28,309,0.00087
3,10,28,310,0.00186
3,10,28,311,0.00039
3,10,28,312,0.00087
3,10,28,313,0.00031
3,10,28,314,0.00105
3,10,28,315,0.00115
3,10,28,318,0.00039
3,10,28,319,0.00135
3,10,28,320,0.00031
3,10,28,321,0.00092
3,10,28,322,0.00065
3,10,28,323,0.00057
3,10,28,325,0.00055
3,10,28,326,0.00076
3,10,28,327,0.00046
3,10,28,329,0.00037
